probe_id,gene_symbol,entrez_id
1553318_at,RIBC1,158787.0
1553319_at,OXGR1,27199.0
1553320_s_at,CDC14C,168448.0
1553321_a_at,SULT1C4,27233.0
1553322_s_at,TEAD1,7003.0
1553323_a_at,CATSPER2 /// CATSPER2P1 /// LOC101930343,117155.0
1553325_at,POU5F2,134187.0
1553326_at,RXFP2,122042.0
1553327_a_at,BEND7,222389.0
1553328_a_at,SLC18A2,6571.0
1553329_at,SSMEM1,136263.0
1553330_at,SSMEM1,136263.0
1553333_at,MAB21L3,126868.0
1553335_x_at,LOC285696,285696.0
1553336_a_at,MIER3,166968.0
1553338_at,SDE2,163859.0
1553340_s_at,SLC35G3 /// SLC35G4P /// SLC35G5,83650.0
1553341_at,UROC1,131669.0
1553344_at,PCDH15,65217.0
1553346_a_at,TNRC6A,27327.0
1553347_s_at,KCNA6,3742.0
1553348_a_at,NFX1,4799.0
1553349_at,ARID2,196528.0
1553350_at,AMER3,205147.0
1553351_at,OTUD7A,161725.0
1553352_x_at,ERVW-1,30816.0
1553354_a_at,,
1553355_at,,
1553356_at,,
1553357_at,LINC00889,158696.0
1553359_at,FBXL18,80028.0
1553361_x_at,FBXL18,80028.0
1553362_at,DNAH6,1768.0
1553363_at,C6orf195,154386.0
1553364_at,PNPLA1,285848.0
1553365_at,DEPDC4,120863.0
1553366_s_at,ANKRD23 /// ANKRD39,51239.0
1553367_a_at,COX6B2,125965.0
1553369_at,FAM129C,199786.0
1553371_at,EPHA10,284656.0
1553372_at,,
1553373_at,WDR64,128025.0
1553374_at,PRO2949,55412.0
1553375_at,BTBD9,114781.0
1553376_a_at,AXDND1,126859.0
1553378_a_at,HEATR9,256957.0
1553380_at,PARP15,165631.0
1553383_at,ARHGAP42,143872.0
1553385_at,LINC01101,84931.0
1553386_at,MFSD2A,84879.0
1553387_at,ATM,472.0
1553388_at,FAM26D,221301.0
1553389_at,NPHP3,27031.0
1553390_at,ATG9B,285973.0
1553391_at,CXorf58,254158.0
1553392_at,EFCAB3 /// LOC102724660,146779.0
1553394_a_at,TFAP2B,7021.0
1553395_a_at,CD200R1,131450.0
1553396_a_at,CCDC13,152206.0
1553397_at,CCDC13,152206.0
1553398_at,,
1553399_a_at,CRHR1-IT1 /// MGC57346,147081.0
1553400_a_at,CRHR1-IT1 /// MGC57346,147081.0
1553401_at,MRGPRX1,259249.0
1553402_a_at,HFE,3077.0
1553403_at,RLN3,117579.0
1553405_a_at,CSMD1,64478.0
1553407_at,MACF1,23499.0
1553409_at,ADAMTS20,80070.0
1553410_a_at,ABCC12,94160.0
1553411_s_at,SALL3,27164.0
1553412_at,AGBL4,84871.0
1553413_at,FLJ13744,80078.0
1553415_at,SLC17A8,246213.0
1553417_at,C11orf44,283171.0
1553418_a_at,CNTNAP5,129684.0
1553420_at,SATB2-AS1,150538.0
1553422_s_at,RBFOX1,54715.0
1553423_a_at,SLFN13,146857.0
1553424_at,C12orf40,283461.0
1553425_at,WDR65,149465.0
1553426_at,C5orf64,285668.0
1553427_at,ADAMTS15,170689.0
1553428_at,LY86-AS1,285780.0
1553429_at,FLJ31713,158263.0
1553430_a_at,EDARADD,128178.0
1553432_s_at,LOC101060424 /// LOC653786 /// OTOA,146183.0
1553433_at,CCDC171,203238.0
1553434_at,CYP4Z2P,163720.0
1553435_at,C18orf15,147276.0
1553436_at,MUC19,283463.0
1553437_at,KLHDC7A,127707.0
1553438_at,C11orf72,100505621.0
1553439_at,,
1553440_at,AQP4-AS1,147429.0
1553441_at,CNTNAP4,85445.0
1553442_a_at,CNTNAP4,85445.0
1553443_at,FER1L6-AS1,439941.0
1553444_a_at,C1orf127,148345.0
1553446_at,LOC100996634,100996634.0
1553447_at,AGBL1,123624.0
1553448_at,FLJ34503,285759.0
1553449_at,LINC00304,283860.0
1553450_s_at,LINC00304,283860.0
1553451_at,CCDC79,283847.0
1553452_at,MYO1H,283446.0
1553453_at,ASB14,142686.0
1553454_at,RPTN,126638.0
1553456_at,,
1553457_at,LINC00269,100996279.0
1553458_at,VSTM4,196740.0
1553459_at,CCDC150,284992.0
1553460_at,C2orf61,285051.0
1553461_at,FAM9B,171483.0
1553462_at,,
1553464_at,FLJ40288,286023.0
1553465_a_at,CES5A,221223.0
1553466_at,CHDC2,286464.0
1553467_at,DCAF8L2 /// FLJ32742 /// LOC101928481,347442.0
1553468_at,HYDIN2,100288805.0
1553470_at,DNAH17,8632.0
1553471_at,SLC35G3,146861.0
1553472_at,FLJ32955,150596.0
1553474_at,LOC100288966,100288966.0
1553475_at,,
1553478_at,KIRREL3-AS3,283165.0
1553479_at,TMEM145,284339.0
1553482_at,C15orf32,145858.0
1553483_at,TSGA10IP,254187.0
1553484_at,LINC00477,144360.0
1553485_at,CCDC140,151278.0
1553486_a_at,C17orf78,284099.0
1553488_at,TEKT5,146279.0
1553489_a_at,TEKT5,146279.0
1553491_at,KSR2,283455.0
1553492_a_at,PAX1,5075.0
1553493_a_at,TDH,157739.0
1553494_at,TDH,157739.0
1553497_at,LINC00615,439916.0
1553498_at,,
1553499_s_at,SERPINA9,327657.0
1553500_at,FBXL21,26223.0
1553502_a_at,AKAP2 /// PALM2 /// PALM2-AKAP2,11217.0
1553504_at,MRGPRX4,117196.0
1553505_at,A2ML1,144568.0
1553506_at,CPO,130749.0
1553507_a_at,GPR6,2830.0
1553508_at,MDS2,259283.0
1553510_s_at,RQCD1,9125.0
1553511_at,GJD3,125111.0
1553512_at,HOXC12,3228.0
1553513_at,VNN3,55350.0
1553514_a_at,VNN3,55350.0
1553515_at,MYEOV2,150678.0
1553517_at,FERD3L,222894.0
1553518_at,DEFT1P /// DEFT1P2,170949.0
1553519_at,LINC00314,246705.0
1553521_at,DEFB104A /// DEFB104B,140596.0
1553523_at,NLRP14,338323.0
1553524_at,DGKB,1607.0
1553525_at,NLRP13,126204.0
1553526_at,NLRP8,126205.0
1553527_at,NLRP9,338321.0
1553528_a_at,TAF5,6877.0
1553529_at,TAS1R2,80834.0
1553530_a_at,ITGB1,3688.0
1553531_at,PCSK6,5046.0
1553532_a_at,ZNF341,84905.0
1553533_at,JPH1,56704.0
1553534_at,NLRP10,338322.0
1553535_a_at,RANGAP1,5905.0
1553536_at,MBNL2,10150.0
1553537_at,KRT73,319101.0
1553538_s_at,COX1,4512.0
1553539_at,KRT74,121391.0
1553540_a_at,SLC29A2,3177.0
1553541_at,LMX1A,4009.0
1553542_at,CCDC125,202243.0
1553544_at,GPR101,83550.0
1553545_at,ILDR1,286676.0
1553546_at,,
1553547_at,,
1553549_at,VN1R2,317701.0
1553550_at,VN1R5,317705.0
1553551_s_at,ND2,4536.0
1553552_at,TAAR8,83551.0
1553553_at,TAS2R39,259285.0
1553555_at,TAS2R38,5726.0
1553556_at,TAS2R40,259286.0
1553558_at,TAS2R41,259287.0
1553559_at,TMEM171,134285.0
1553560_at,VN1R4,317703.0
1553561_at,TAS2R50,259296.0
1553562_at,CD8B /// LOC100996919,926.0
1553564_at,MACROD2,140733.0
1553565_s_at,DDAH1,23576.0
1553566_at,PIANP,196500.0
1553567_s_at,ATP6,4508.0
1553568_a_at,HIST1H1T,3010.0
1553569_at,COX2,4513.0
1553570_x_at,COX2,4513.0
1553572_a_at,CYGB,114757.0
1553573_s_at,EFNA2,1943.0
1553574_at,IFNE,338376.0
1553575_at,ND6,4541.0
1553579_a_at,SPAG11A /// SPAG11B,10407.0
1553581_s_at,SREK1IP1,285672.0
1553582_a_at,SPAG11A /// SPAG11B,10407.0
1553583_a_at,THRSP,7069.0
1553584_at,CXorf36,79742.0
1553585_a_at,MAGEA10-MAGEA5 /// MAGEA5,4104.0
1553586_at,FBXL19-AS1,283932.0
1553587_a_at,POLE4,56655.0
1553588_at,ND3 /// SH3KBP1,4537.0
1553589_a_at,PDZK1IP1,10158.0
1553590_at,FAM27E2 /// FAM27E3,100131997.0
1553591_at,BCRP3,644165.0
1553592_x_at,BCRP3,644165.0
1553593_a_at,TAL2,6887.0
1553594_a_at,INSL3,3640.0
1553599_a_at,SYCP3,50511.0
1553600_at,TMIE,259236.0
1553601_a_at,TMIE,259236.0
1553602_at,MUCL1,118430.0
1553603_s_at,ATL2,64225.0
1553604_at,ABCA13,154664.0
1553605_a_at,ABCA13,154664.0
1553607_at,BACH1 /// GRIK1-AS2 /// LINC00189,571.0
1553608_a_at,LINC00189,193629.0
1553611_s_at,KLHL35,283212.0
1553612_at,ZNF354B,117608.0
1553613_s_at,FOXC1,2296.0
1553614_a_at,FLJ25694 /// LOC101929344,100128202.0
1553618_at,TRIM43 /// TRIM43B,129868.0
1553619_a_at,TRIM43 /// TRIM43B,129868.0
1553620_at,TRIM42,287015.0
1553622_a_at,FSIP1,161835.0
1553623_at,MGC15705,84843.0
1553625_at,FAM98B,283742.0
1553626_a_at,EFCAB13,124989.0
1553627_s_at,EFCAB13,124989.0
1553629_a_at,FAM71B,153745.0
1553630_at,C10orf107,219621.0
1553633_s_at,LOC101929373 /// SLC9B1,150159.0
1553634_a_at,WEE2-AS1,285962.0
1553635_s_at,TCTEX1D1,200132.0
1553636_at,TMCO5A,145942.0
1553637_s_at,TMCO5A,145942.0
1553639_a_at,PPARGC1B,133522.0
1553640_at,XKR6,286046.0
1553641_a_at,TSGA13,114960.0
1553642_at,C9orf163,158055.0
1553644_at,SYNE3,161176.0
1553645_at,CCDC141,285025.0
1553646_at,HDX,139324.0
1553647_at,CDYL2,124359.0
1553651_at,C18orf54,162681.0
1553652_a_at,C18orf54,162681.0
1553654_at,SYT14,255928.0
1553655_at,CDC20B,166979.0
1553656_at,TECTB,6975.0
1553657_at,VWA3A,146177.0
1553658_at,LINC00896,150197.0
1553660_at,HUS1B,135458.0
1553661_a_at,HUS1B,135458.0
1553663_a_at,NPB,256933.0
1553666_at,CCDC34,91057.0
1553668_at,LRCH3,84859.0
1553670_at,INTS4,92105.0
1553672_at,ENAH,55740.0
1553673_at,STK35,140901.0
1553674_at,LRRIQ3,127255.0
1553675_at,KLC4,89953.0
1553677_a_at,TIPRL,261726.0
1553678_a_at,ITGB1,3688.0
1553679_s_at,VKORC1L1,154807.0
1553681_a_at,PRF1,5551.0
1553682_at,FBXL14,144699.0
1553683_s_at,FBXL14,144699.0
1553684_at,PPIL6,285755.0
1553685_s_at,SP1,6667.0
1553686_at,C18orf25,147339.0
1553688_at,METTL6,131965.0
1553689_s_at,METTL6,131965.0
1553690_at,SGOL1,151648.0
1553691_at,B3GALNT2,148789.0
1553693_s_at,CBR4,84869.0
1553694_a_at,PIK3C2A,5286.0
1553695_a_at,NLRX1,79671.0
1553696_s_at,ZNF569,148266.0
1553697_at,CCSAP,126731.0
1553698_a_at,CCSAP,126731.0
1553701_a_at,DUSP18,150290.0
1553702_at,ZNF697,90874.0
1553703_at,ZNF791,163049.0
1553704_x_at,ZNF791,163049.0
1553705_a_at,CHRM3,1131.0
1553706_at,HTRA4,203100.0
1553708_at,LINC00525,84847.0
1553709_a_at,PRPF38A,84950.0
1553710_at,FAM218A,152756.0
1553711_a_at,FAM218A,152756.0
1553713_a_at,RHEBL1,121268.0
1553715_s_at,FAM195A,84331.0
1553717_at,KCTD7 /// RABGEF1,27342.0
1553718_at,ZNF548,147694.0
1553719_s_at,ZNF548,147694.0
1553720_a_at,AMER2,219287.0
1553721_at,RNF152,220441.0
1553722_s_at,RNF152,220441.0
1553723_at,GPR97,222487.0
1553725_s_at,ZNF644,84146.0
1553726_s_at,TBC1D32,221322.0
1553727_at,B4GALNT3,283358.0
1553728_at,LRRC43,254050.0
1553729_s_at,LRRC43,254050.0
1553730_x_at,LRRC43,254050.0
1553732_s_at,CEP89,84902.0
1553734_at,AK7,122481.0
1553736_at,ZFC3H1,196441.0
1553739_at,IRAK2,3656.0
1553740_a_at,IRAK2,3656.0
1553741_at,LINC00337,148645.0
1553743_at,METTL21A,151194.0
1553746_a_at,OTOGL,283310.0
1553747_at,MGC16025,85009.0
1553749_at,FAM76B,143684.0
1553750_a_at,FAM76B,143684.0
1553752_at,SPATA25,128497.0
1553755_at,NXNL1,115861.0
1553756_at,GLIS3-AS1,84850.0
1553757_at,IQCG,84223.0
1553759_at,MCM9,254394.0
1553761_at,PRR14L,253143.0
1553764_a_at,AJUBA,84962.0
1553765_a_at,KLHL32,114792.0
1553768_a_at,DCBLD1,285761.0
1553769_at,SLAMF9,89886.0
1553770_a_at,SLAMF9,89886.0
1553772_at,GK5,256356.0
1553775_at,FLJ31715,152048.0
1553776_at,UBE2U,148581.0
1553778_at,WBSCR27,155368.0
1553780_at,LINC00638,196872.0
1553781_at,ZC3HAV1L,92092.0
1553785_at,RASGEF1B,153020.0
1553787_at,C11orf45,219833.0
1553789_a_at,C21orf58,54058.0
1553792_at,KIAA1109,84162.0
1553793_a_at,KIAA1109,84162.0
1553794_at,STOML3,161003.0
1553796_at,LINC01105,150622.0
1553797_a_at,LINC01105,150622.0
1553798_a_at,FBXL13,222235.0
1553799_at,FAM227B,196951.0
1553801_a_at,DTD2,112487.0
1553802_a_at,SOX3,6658.0
1553803_at,SPATA32,124783.0
1553804_a_at,SPATA32,124783.0
1553805_at,C3orf49,132200.0
1553808_a_at,NKX2-3,159296.0
1553809_a_at,TMEM252,169693.0
1553810_a_at,KIAA1524,57650.0
1553811_at,FAM222A-AS1,84983.0
1553812_at,TLE6,79816.0
1553813_s_at,TLE6,79816.0
1553815_a_at,TCEANC,170082.0
1553817_at,LOC102725315 /// LOC727983 /// POM121L10P /// POM121L1P /// POM121L4P /// POM121L8P /// POM121L9P,25812.0
1553818_x_at,LOC102725315 /// LOC727983 /// POM121L10P /// POM121L1P /// POM121L4P /// POM121L8P /// POM121L9P,25812.0
1553821_at,HECTD4,283450.0
1553822_at,RTP1,132112.0
1553823_a_at,RTP1,132112.0
1553826_a_at,PRR35,146325.0
1553828_at,NXPE1,120400.0
1553829_at,CYP1B1-AS1,285154.0
1553830_s_at,MAGEA2 /// MAGEA2B,4101.0
1553831_at,APOBEC3D,140564.0
1553832_at,LINC00315,246704.0
1553834_at,COL6A5,256076.0
1553835_a_at,COL6A5,256076.0
1553837_at,PGAM5,192111.0
1553838_at,C4orf45,152940.0
1553839_at,CCDC149,91050.0
1553840_a_at,CCDC149,91050.0
1553842_at,BEND2,139105.0
1553843_at,C10orf67,256815.0
1553844_a_at,C10orf67,256815.0
1553845_x_at,C10orf67,256815.0
1553846_at,SPERT,220082.0
1553847_a_at,SPERT,220082.0
1553849_at,CCDC26,137196.0
1553850_at,C21orf88,114041.0
1553851_at,SPIC,121599.0
1553852_at,VPS13B,157680.0
1553856_s_at,P2RY10,27334.0
1553857_at,IGSF22,283284.0
1553858_at,ZBTB3,79842.0
1553859_at,TPH1,7166.0
1553860_at,DCST1,149095.0
1553861_at,TCP11L2,255394.0
1553863_at,WDFY4,57705.0
1553864_at,GPR26,2849.0
1553865_a_at,GPR26,2849.0
1553868_a_at,KIAA0825,285600.0
1553869_at,SESN3,143686.0
1553871_at,CSNK1G2-AS1,255193.0
1553872_at,NATD1,256302.0
1553873_at,KLHL34,257240.0
1553874_a_at,ZSCAN10,84891.0
1553875_s_at,ZSCAN10,84891.0
1553876_at,SAMD3,154075.0
1553878_at,GOT1L1,137362.0
1553879_a_at,GOT1L1,137362.0
1553880_at,C10orf91,170393.0
1553881_at,MGC16142,84849.0
1553882_at,LINC00504 /// LINC00504 /// MGC4836,
1553883_at,ZNF99,7652.0
1553885_x_at,ZNF99,7652.0
1553886_at,CCDC108,255101.0
1553887_at,SIGLECL1,284369.0
1553888_at,LDHAL6A,160287.0
1553889_at,MRGPRX2,117194.0
1553890_s_at,NTN5,126147.0
1553891_at,KLF17,128209.0
1553893_at,CCDC105,126402.0
1553894_at,CCDC122,160857.0
1553895_at,C11orf42,160298.0
1553898_a_at,DKFZp434L192,222029.0
1553900_s_at,POM121L1P /// POM121L8P /// POM121L9P,25812.0
1553901_x_at,ZNF486,90649.0
1553905_at,CXorf22,170063.0
1553906_s_at,FGD2,221472.0
1553907_a_at,EXD1,161829.0
1553909_x_at,FAM178A,55719.0
1553910_at,NBPF4,148545.0
1553911_at,ZNF663P,100130934.0
1553912_at,LINC00955,285492.0
1553914_at,MGC34800,162137.0
1553915_at,C10orf126,283080.0
1553917_at,PIKFYVE,200576.0
1553918_at,LINC00479,150135.0
1553919_at,C9orf62,157927.0
1553920_at,C9orf84,158401.0
1553923_at,SLC22A24,283238.0
1553924_at,FMO9P,116123.0
1553927_at,C7orf33,202865.0
1553928_at,ELMOD2,255520.0
1553929_at,ACER1,125981.0
1553930_at,TAAR1,134864.0
1553931_at,OSTCP1,202459.0
1553934_at,LINC00305,221241.0
1553935_at,BFSP2-AS1,85003.0
1553936_a_at,BFSP2-AS1,85003.0
1553938_a_at,STK32A,202374.0
1553940_a_at,LRRC28,123355.0
1553943_at,NS3BP,171391.0
1553944_at,CTAGE5 /// MIA2,4253.0
1553945_at,GPHB5,122876.0
1553946_at,DCD,117159.0
1553947_at,EXOSC6,118460.0
1553949_at,IQSEC3,440073.0
1553952_at,ZDHHC19,131540.0
1553954_at,ALG14,199857.0
1553955_at,PPP1R21,129285.0
1553956_at,TMEM237,65062.0
1553957_at,ZNF564,163050.0
1553959_a_at,B3GALT6,126792.0
1553960_at,SNX21,90203.0
1553961_s_at,SNX21,90203.0
1553962_s_at,RHOB,388.0
1553963_at,RHOB,388.0
1553965_x_at,RHOB,388.0
1553967_at,ADAT3,113179.0
1553968_a_at,ADAT3,113179.0
1553970_s_at,CEL,1056.0
1553971_a_at,GATS,352954.0
1553972_a_at,CBS,875.0
1553973_a_at,SPINK6,404203.0
1553974_at,C22orf39,128977.0
1553976_a_at,DPCD,25911.0
1553977_a_at,CYP39A1,51302.0
1553978_at,MEF2BNB,729991.0
1553979_at,ZNF121,7675.0
1553982_a_at,RAB7B,338382.0
1553983_at,DTYMK,1841.0
1553984_s_at,DTYMK,1841.0
1553986_at,RASEF,158158.0
1553987_at,MAPKAPK5-AS1,51275.0
1553989_a_at,ATP6V1C2,245973.0
1553990_at,BRICD5,283870.0
1553991_s_at,LOC101928274 /// VSIG10,54621.0
1553992_s_at,NBR2,10230.0
1553993_s_at,MED25 /// MIR6800,81857.0
1553994_at,NT5E,4907.0
1553995_a_at,NT5E,4907.0
1553997_a_at,ASPHD1,253982.0
1553998_at,DMRTC1 /// DMRTC1B,63947.0
1554001_at,TRIM37,4591.0
1554003_at,ARHGEF28,64283.0
1554004_a_at,ARHGEF28,64283.0
1554006_a_at,LLGL2,3993.0
1554007_at,,
1554008_at,OSMR,9180.0
1554010_at,NDST1,3340.0
1554012_at,RSPO2,340419.0
1554014_at,CHD2,1106.0
1554015_a_at,CHD2,1106.0
1554016_a_at,USB1,79650.0
1554017_at,RILPL1 /// SNRNP35,11066.0
1554018_at,GPNMB,10457.0
1554019_s_at,CEP57L1,285753.0
1554020_at,BICD1,636.0
1554021_a_at,ZNF12,7559.0
1554022_at,CCDC13,152206.0
1554023_s_at,CCDC13,152206.0
1554026_a_at,MYO10,4651.0
1554027_a_at,SLC4A4,8671.0
1554029_a_at,TTC37,9652.0
1554030_at,ARSB,411.0
1554032_at,ARSB,411.0
1554033_at,FRMD4A,55691.0
1554034_a_at,FRMD4A,55691.0
1554036_at,ZBTB24,9841.0
1554037_a_at,ZBTB24,9841.0
1554038_at,LARP1B,55132.0
1554039_at,C14orf159,80017.0
1554041_at,TMEM239,100288797.0
1554042_s_at,TMEM239,100288797.0
1554043_a_at,,
1554044_a_at,MRAP,56246.0
1554045_at,ZNF24,7572.0
1554047_at,TXNDC9,10190.0
1554049_s_at,DCAF8,50717.0
1554050_at,SMPDL3B,27293.0
1554052_at,CNOT1,23019.0
1554053_at,SPTLC1,10558.0
1554057_at,ASH1L-AS1,645676.0
1554059_at,SETMAR,6419.0
1554060_s_at,SETMAR,6419.0
1554062_at,XG,7499.0
1554063_at,ZHX1-C8orf76,100533106.0
1554065_at,MVB12B,89853.0
1554067_at,C12orf66,144577.0
1554068_s_at,C12orf66,144577.0
1554069_at,EPHA8,2046.0
1554071_at,CCDC67,159989.0
1554072_s_at,CCDC67,159989.0
1554074_s_at,SLFNL1,200172.0
1554076_s_at,TMEM136,219902.0
1554077_a_at,TMEM53,79639.0
1554078_s_at,DNAJA3,9093.0
1554079_at,GALNT18,374378.0
1554080_at,RQCD1,9125.0
1554082_a_at,NOL9,79707.0
1554084_a_at,NOL9,79707.0
1554085_at,DDX51,317781.0
1554086_at,TUBGCP3,10426.0
1554089_s_at,SBDS /// SBDSP1,51119.0
1554091_a_at,TIRAP,114609.0
1554093_a_at,SNAPC5,10302.0
1554094_at,ENTPD5,957.0
1554095_at,RBM33,155435.0
1554096_a_at,RBM33,155435.0
1554097_a_at,MIR31HG,554202.0
1554098_at,SPIN3,169981.0
1554099_a_at,SPIN3,169981.0
1554101_a_at,TMTC4,84899.0
1554102_a_at,TMTC4,84899.0
1554103_at,,
1554105_at,TMEM185A,84548.0
1554106_at,NBEAL1,65065.0
1554108_at,,
1554110_at,CDCP1,64866.0
1554112_a_at,ULK2,9706.0
1554113_a_at,SLC4A8,9498.0
1554114_s_at,SSH2,85464.0
1554115_at,C5orf58,133874.0
1554116_s_at,PARP11,57097.0
1554117_at,CCDC60,160777.0
1554119_at,USB1,79650.0
1554121_at,HSD17B12,51144.0
1554122_a_at,HSD17B12,51144.0
1554125_a_at,NLGN4Y,22829.0
1554126_at,MSRB3,253827.0
1554127_s_at,MSRB3,253827.0
1554128_at,ADIG,149685.0
1554129_a_at,ADIG,149685.0
1554131_at,CCSER2,54462.0
1554132_a_at,CCSER2,54462.0
1554133_at,RUFY2,55680.0
1554140_at,WDR78,79819.0
1554141_s_at,WDR78,79819.0
1554142_at,SUGT1P3,283507.0
1554143_a_at,SUGT1P3,283507.0
1554145_a_at,PPP1R21,129285.0
1554147_s_at,MAATS1,89876.0
1554148_a_at,SLC33A1,9197.0
1554149_at,CLDND1,56650.0
1554151_at,OGDH,4967.0
1554152_a_at,OGDH,4967.0
1554153_a_at,PHF21A,51317.0
1554154_at,GDAP2,54834.0
1554155_at,MCPH1,79648.0
1554156_a_at,WFDC8,90199.0
1554157_a_at,WFDC8,90199.0
1554158_at,ZMYND11,10771.0
1554159_a_at,ZMYND11,10771.0
1554160_a_at,ZNF446,55663.0
1554161_at,SLC25A27,9481.0
1554163_at,TWIST2,117581.0
1554165_at,FAM53B,9679.0
1554167_a_at,GOLGA7,51125.0
1554168_a_at,SH3KBP1,30011.0
1554170_a_at,MBLAC1,255374.0
1554171_at,ZMYM3,9203.0
1554172_a_at,ZMYM3,9203.0
1554173_at,CD300LB,124599.0
1554175_at,CD300LB,124599.0
1554176_a_at,C3orf33,285315.0
1554177_a_at,ATP5S,27109.0
1554178_a_at,FAM126B,285172.0
1554179_s_at,LYNX1,66004.0
1554181_at,SNX32,254122.0
1554182_at,TRIM73 /// TRIM74,375593.0
1554183_s_at,TRIM73 /// TRIM74,375593.0
1554185_at,LOC554206,554206.0
1554187_at,LOC554206,554206.0
1554188_at,C11orf53,341032.0
1554190_s_at,PLEKHS1,79949.0
1554192_s_at,TRMT44,152992.0
1554193_s_at,MANEA,79694.0
1554194_at,,
1554195_a_at,C5orf46,389336.0
1554196_at,IZUMO1,284359.0
1554198_at,SH3YL1,26751.0
1554199_at,PTPRO,5800.0
1554201_at,CABP4,57010.0
1554202_x_at,CABP4,57010.0
1554203_at,GRIK1-AS1,642976.0
1554205_s_at,ICA1L,130026.0
1554206_at,TMLHE,55217.0
1554208_at,MEI1,150365.0
1554210_at,ZCCHC13,389874.0
1554212_s_at,KCNS2,3788.0
1554213_at,ARHGEF10,9639.0
1554214_at,,
1554216_at,CCDC132,55610.0
1554217_a_at,CCDC132,55610.0
1554219_at,BC027448,
1554220_a_at,BC027448,
1554222_at,MGC45922,284365.0
1554224_at,LOC101929497,101929497.0
1554225_a_at,LOC101929497,101929497.0
1554228_a_at,BAALCOS,157556.0
1554229_at,CREBRF,153222.0
1554231_a_at,ZNF396,252884.0
1554232_a_at,,
1554233_at,C1QTNF9 /// C1QTNF9B,338872.0
1554234_at,KATNAL2,83473.0
1554235_at,CTNNA3,29119.0
1554237_at,SDCCAG8,10806.0
1554239_s_at,ZADH2,284273.0
1554240_a_at,ITGAL,3683.0
1554241_at,COCH,1690.0
1554242_a_at,COCH,1690.0
1554245_x_at,ARL17A /// ARL17B /// LOC100294341,51326.0
1554246_at,C1orf210,149466.0
1554248_at,ZNF638,27332.0
1554249_a_at,ZNF638 /// ZNF638-IT1,27332.0
1554250_s_at,STAG3L2 /// STAG3L3 /// TRIM73,375593.0
1554251_at,HP1BP3,50809.0
1554252_a_at,CERS3,204219.0
1554253_a_at,CERS3,204219.0
1554256_a_at,PCNXL2,80003.0
1554258_a_at,DNAJC5B,85479.0
1554259_at,GPSM1,26086.0
1554260_a_at,FRYL,285527.0
1554261_at,KLHL29,114818.0
1554262_s_at,KLHL29,114818.0
1554264_at,CKAP2,26586.0
1554266_at,,
1554268_at,MORN1,79906.0
1554271_a_at,CENPL,91687.0
1554272_at,ERAP2,64167.0
1554273_a_at,ERAP2,64167.0
1554274_a_at,SSH1,54434.0
1554276_at,SART3,9733.0
1554277_s_at,FANCM,57697.0
1554279_a_at,TRMT2B,79979.0
1554280_a_at,C9orf43,257169.0
1554281_at,,
1554283_at,CCRN4L,25819.0
1554285_at,HAVCR2,84868.0
1554286_at,FLJ25758,497049.0
1554287_at,TRIM4,89122.0
1554288_at,FAM160B1,57700.0
1554290_at,HERC3 /// LOC101929134,8916.0
1554291_at,UHRF1BP1L,23074.0
1554292_a_at,UHRF1BP1L,23074.0
1554293_at,TTBK2,146057.0
1554294_s_at,TTBK2,146057.0
1554295_x_at,TTBK2,146057.0
1554296_at,CYP19A1,1588.0
1554298_a_at,WDR49,151790.0
1554299_at,NPAS4,266743.0
1554300_a_at,SVOPL,136306.0
1554301_at,LHFPL3-AS1,645591.0
1554302_s_at,LHFPL3-AS1,645591.0
1554303_at,HNMT,3176.0
1554305_at,MGC20647,91370.0
1554306_at,ITPKB,3707.0
1554307_at,LOC644852,644852.0
1554308_s_at,GABRA2,2555.0
1554309_at,EIF4G3,8672.0
1554310_a_at,EIF4G3,8672.0
1554311_a_at,SUPT6H,6830.0
1554312_at,RNF170,81790.0
1554314_at,C6orf141,135398.0
1554316_at,PGLS,25796.0
1554317_s_at,TRMT61A,115708.0
1554318_at,LOC100101148 /// LOC541473,541473.0
1554319_at,RPS6KA5,9252.0
1554321_a_at,NFS1,9054.0
1554322_a_at,HDAC4,9759.0
1554324_s_at,DYNC2LI1,51626.0
1554325_at,DOCK2,1794.0
1554327_a_at,CANT1,124583.0
1554328_at,STXBP4,252983.0
1554329_x_at,STXBP4,252983.0
1554331_a_at,LRRC18,474354.0
1554332_a_at,SLCO4A1-AS1,100127888.0
1554333_at,DNAJA4,55466.0
1554334_a_at,DNAJA4,55466.0
1554335_at,CYTH4,27128.0
1554337_at,FARP2,9855.0
1554339_a_at,COG3,83548.0
1554340_a_at,DRAXIN,374946.0
1554341_a_at,HELQ,113510.0
1554342_s_at,HELQ,113510.0
1554343_a_at,STAP1,26228.0
1554344_s_at,AQP12A /// AQP12B,375318.0
1554345_a_at,GIN1,54826.0
1554346_at,GNB5,10681.0
1554348_s_at,CDKN2AIPNL,91368.0
1554349_at,XRCC6BP1,91419.0
1554351_a_at,TIPRL,261726.0
1554352_s_at,DENND4A,10260.0
1554354_at,SIAE,54414.0
1554355_a_at,SIAE,54414.0
1554356_at,GINS4,84296.0
1554360_at,FCHSD2,9873.0
1554362_at,BTG4,54766.0
1554364_at,PPP2R5C,5527.0
1554365_a_at,PPP2R5C,5527.0
1554367_at,CALHM1,255022.0
